generation,single-policy_found_failures,single-policy_mean_tcp_score,single-policy_mean_failure_rate,single-policy_qd_tcp_score,single-policy_qd_failure_rate,single-policy_added_to_archive,single-policy_replaced_elite,single-policy_num_valid_test_cases,single-policy_num_sim_steps,single-policy_not_confirmed_solvable,multi-policy_found_failures,multi-policy_mean_tcp_score,multi-policy_mean_failure_rate,multi-policy_qd_tcp_score,multi-policy_qd_failure_rate,multi-policy_added_to_archive,multi-policy_replaced_elite,multi-policy_num_valid_test_cases,multi-policy_num_sim_steps,multi-policy_not_confirmed_solvable
454,93,1.0,-1,989.0,-1,1,1,989,1206,32,135,0.56985205,-1,757.3334,-1,1,3,1329,18800,32
455,107,1.0,-1,990.0,-1,2,1,990,1184,22,149,0.5698747,-1,757.93335,-1,2,4,1330,18304,22
456,96,1.0,-1,991.0,-1,0,1,991,1219,32,125,0.5704261,-1,758.66675,-1,0,3,1330,19934,32
457,94,1.0,-1,991.0,-1,1,0,991,1304,22,129,0.5705765,-1,758.8667,-1,1,2,1330,20860,22
458,103,1.0,-1,992.0,-1,0,1,992,1216,25,136,0.57132834,-1,759.8667,-1,0,4,1330,19541,25
459,108,1.0,-1,992.0,-1,0,0,992,1212,23,136,0.57137847,-1,759.93335,-1,0,1,1330,19649,23
460,106,1.0,-1,995.0,-1,0,3,995,1255,20,141,0.57122123,-1,760.8667,-1,0,5,1332,20141,20
461,96,1.0,-1,995.0,-1,1,0,995,1301,25,136,0.57127136,-1,760.9334,-1,1,1,1332,20030,25
462,109,1.0,-1,995.0,-1,0,0,995,1153,29,144,0.5714715,-1,761.2001,-1,0,2,1332,18646,29
463,107,0.99999994,-1,996.0,-1,0,1,996,1162,25,145,0.5711928,-1,761.4,-1,0,1,1333,17839,25
464,96,0.99999994,-1,996.0,-1,0,0,996,1307,21,140,0.571843,-1,762.2667,-1,0,4,1333,20179,21
465,108,1.0,-1,998.0,-1,0,2,998,1224,16,153,0.57204306,-1,762.5334,-1,0,3,1333,19242,16
466,101,1.0,-1,999.0,-1,0,1,999,1321,21,136,0.5724431,-1,763.06665,-1,0,3,1333,20480,21
467,90,1.0,-1,999.0,-1,0,0,999,1215,35,132,0.5724932,-1,763.1334,-1,0,1,1333,18661,35
468,89,1.0,-1,1000.0,-1,1,1,1000,1251,34,129,0.5726432,-1,763.3334,-1,1,2,1333,19685,34
469,110,1.0,-1,1002.0,-1,0,2,1002,1140,24,144,0.5722847,-1,764.00006,-1,0,6,1335,18010,24
470,103,1.0,-1,1002.0,-1,0,0,1002,1273,17,143,0.57200605,-1,764.2001,-1,0,2,1336,19621,17
471,109,1.0,-1,1003.0,-1,1,1,1003,1177,23,144,0.5724052,-1,764.73334,-1,1,3,1336,18679,23
472,91,1.0,-1,1003.0,-1,0,0,1003,1240,30,126,0.57255495,-1,764.93335,-1,0,3,1336,19561,30
473,105,1.0,-1,1003.0,-1,0,0,1003,1260,22,145,0.57255495,-1,764.93335,-1,0,0,1336,19473,22
474,98,0.99999994,-1,1006.0,-1,0,3,1006,1248,28,134,0.5719194,-1,765.80005,-1,0,4,1339,19564,28
475,101,1.0,-1,1007.0,-1,2,1,1007,1171,34,132,0.5718906,-1,766.3334,-1,2,2,1340,18394,34
476,104,1.0,-1,1008.0,-1,1,1,1008,1285,16,142,0.5720896,-1,766.60004,-1,1,2,1340,20580,16
477,103,1.0,-1,1009.0,-1,1,0,1009,1214,28,133,0.57211035,-1,767.2,-1,1,1,1341,19566,28
478,96,1.0,-1,1009.0,-1,0,0,1009,1218,30,126,0.5720815,-1,767.7334,-1,0,3,1342,19367,30
479,98,1.0,-1,1009.0,-1,1,0,1009,1277,23,137,0.5720815,-1,767.7334,-1,1,0,1342,20312,23
480,94,1.0,-1,1010.0,-1,1,1,1010,1262,27,135,0.57240015,-1,768.7334,-1,1,4,1343,19713,27
481,107,1.0,-1,1010.0,-1,0,0,1010,1206,23,141,0.57254905,-1,768.93335,-1,0,3,1343,19398,23
482,126,1.0,-1,1010.0,-1,0,0,1010,1117,20,156,0.5727973,-1,769.2667,-1,0,2,1343,18658,20
483,103,1.0,-1,1010.0,-1,0,0,1010,1225,24,148,0.57289654,-1,769.4,-1,0,2,1343,19553,24
484,113,1.0,-1,1012.0,-1,0,2,1012,1202,22,142,0.57323426,-1,771.00006,-1,0,5,1345,19135,22
485,101,1.0,-1,1012.0,-1,1,0,1012,1211,28,135,0.5732838,-1,771.0667,-1,1,1,1345,18823,28
486,88,1.0,-1,1012.0,-1,0,0,1012,1236,31,127,0.5732838,-1,771.0667,-1,0,0,1345,19245,31
487,102,1.0,-1,1012.0,-1,0,0,1012,1257,22,145,0.573383,-1,771.2001,-1,0,1,1345,19428,22
488,93,1.0,-1,1012.0,-1,0,0,1012,1306,24,137,0.5735316,-1,771.4,-1,0,2,1345,19783,24
489,93,1.0,-1,1012.0,-1,1,0,1012,1219,34,132,0.5736008,-1,772.0667,-1,1,3,1346,19040,34
490,99,1.0,-1,1013.0,-1,1,1,1013,1245,29,140,0.5737494,-1,772.2667,-1,1,3,1346,19448,29
491,113,1.0,-1,1014.0,-1,0,1,1014,1208,17,152,0.573997,-1,772.60004,-1,0,1,1346,19764,17
492,105,1.0,-1,1015.0,-1,1,1,1015,1159,26,139,0.57421434,-1,773.4667,-1,1,3,1347,18209,26
493,93,1.0,-1,1016.0,-1,0,1,1016,1304,26,130,0.5739753,-1,774.8667,-1,0,5,1350,20567,26
494,96,1.0,-1,1019.0,-1,0,3,1019,1360,18,140,0.57429063,-1,775.8667,-1,0,4,1351,21063,18
495,94,1.0,-1,1020.0,-1,1,1,1020,1276,26,132,0.57426035,-1,776.4,-1,1,2,1352,19622,26
496,106,1.0,-1,1020.0,-1,0,0,1020,1275,18,148,0.57450694,-1,776.7334,-1,0,4,1352,19918,18
497,99,1.0,-1,1020.0,-1,0,0,1020,1241,23,133,0.5748521,-1,777.2001,-1,0,3,1352,19810,23
498,107,1.0,-1,1021.0,-1,0,1,1021,1226,22,142,0.57495075,-1,777.33344,-1,0,1,1352,18881,22
499,103,1.0,-1,1023.0,-1,0,2,1023,1235,22,133,0.5765286,-1,779.4667,-1,0,5,1352,19541,22
500,105,1.0,0.50293255,1023.0,514.5,0,0,1023,1194,27,137,0.57657796,0.5331361,779.5334,720.80005,0,1,1352,19955,27
501,115,1.0,-1,1024.0,-1,1,0,1024,1144,21,147,0.57641554,-1,780.4667,-1,1,2,1354,19031,21
502,95,1.0,-1,1026.0,-1,0,2,1026,1298,23,135,0.57666177,-1,780.80005,-1,0,3,1354,20220,23
503,116,1.0,-1,1027.0,-1,1,0,1027,1118,25,147,0.5764996,-1,781.7334,-1,1,3,1356,18747,25
504,102,1.0,-1,1027.0,-1,0,0,1027,1237,24,142,0.57659787,-1,781.8667,-1,0,2,1356,19579,24
505,101,1.0,-1,1028.0,-1,1,1,1028,1184,31,130,0.5770403,-1,782.4667,-1,1,3,1356,19320,31
506,102,1.0,-1,1029.0,-1,1,0,1029,1152,30,141,0.577745,-1,784.0,-1,1,3,1357,18627,30
507,107,1.0,-1,1029.0,-1,1,0,1029,1170,28,137,0.577745,-1,784.0,-1,1,0,1357,18667,28
508,94,1.0,-1,1031.0,-1,0,2,1031,1158,37,134,0.57792497,-1,785.4,-1,0,6,1359,17818,37
509,98,1.0,-1,1031.0,-1,1,0,1031,1271,22,135,0.57774514,-1,785.73334,-1,1,3,1360,20204,22
510,100,1.0,-1,1031.0,-1,0,0,1031,1196,34,133,0.5774676,-1,785.9334,-1,0,2,1361,19328,34
511,99,1.0,-1,1031.0,-1,0,0,1031,1222,30,129,0.5774676,-1,785.9334,-1,0,0,1361,19910,30
512,107,1.0,-1,1032.0,-1,0,1,1032,1139,31,141,0.57751656,-1,786.00006,-1,0,1,1361,18211,31
513,103,1.0,-1,1035.0,-1,1,2,1035,1146,27,136,0.5779409,-1,787.7334,-1,1,3,1363,18381,27
514,110,1.0,-1,1035.0,-1,0,0,1035,1230,22,144,0.5782344,-1,788.1334,-1,0,3,1363,19512,22
515,92,1.0,-1,1035.0,-1,0,0,1035,1248,32,120,0.577957,-1,788.3333,-1,0,3,1364,19737,32
516,94,1.0,-1,1036.0,-1,0,1,1036,1241,29,122,0.578022,-1,789.0,-1,0,5,1365,19400,29
517,100,1.0,-1,1036.0,-1,0,0,1036,1226,30,133,0.578022,-1,789.0,-1,0,0,1365,19859,30
518,98,1.0,-1,1036.0,-1,1,0,1036,1278,23,139,0.5781686,-1,789.2001,-1,1,2,1365,19474,23
519,102,1.0,-1,1039.0,-1,1,3,1039,1284,21,136,0.5789988,-1,790.3333,-1,1,4,1365,20506,21
520,102,1.0,-1,1040.0,-1,0,1,1040,1278,20,142,0.5790965,-1,790.4667,-1,0,1,1365,20016,20
521,86,1.0,-1,1040.0,-1,2,0,1040,1268,32,127,0.5790965,-1,790.4667,-1,2,0,1365,19103,32
522,102,1.0,-1,1041.0,-1,0,1,1041,1194,32,126,0.578819,-1,790.66675,-1,0,2,1366,19462,32
523,99,1.0,-1,1041.0,-1,0,0,1041,1227,30,131,0.5788678,-1,790.7334,-1,0,1,1366,19435,30
524,97,1.0,-1,1041.0,-1,1,0,1041,1195,33,133,0.5785419,-1,790.8667,-1,1,0,1367,18573,33
525,112,1.0,-1,1042.0,-1,1,1,1042,1187,21,140,0.5787857,-1,791.2001,-1,1,1,1367,18907,21
526,85,1.0,-1,1043.0,-1,1,1,1043,1277,34,121,0.5788345,-1,791.2667,-1,1,1,1367,19545,34
527,115,1.0,-1,1043.0,-1,0,0,1043,1139,23,147,0.5785575,-1,791.4666,-1,0,3,1368,17681,23
528,84,1.0,-1,1045.0,-1,0,2,1045,1284,31,131,0.5778751,-1,792.2667,-1,0,8,1371,19778,31
529,101,1.0,-1,1045.0,-1,0,0,1045,1252,27,138,0.57784265,-1,792.8001,-1,0,3,1372,19647,27
530,101,1.0,-1,1046.0,-1,2,1,1046,1198,27,134,0.577616,-1,793.0667,-1,2,2,1373,20021,27
531,99,1.0,-1,1047.0,-1,1,0,1047,1269,23,143,0.57760006,-1,794.2001,-1,1,5,1375,20077,23
532,95,1.0,-1,1048.0,-1,1,0,1048,1266,25,142,0.57737404,-1,794.4667,-1,1,0,1376,19979,25
533,99,1.0,-1,1049.0,-1,1,1,1049,1212,28,135,0.57768095,-1,795.4667,-1,1,2,1377,18821,28
534,103,1.0,-1,1050.0,-1,0,1,1050,1161,27,142,0.5778746,-1,795.73334,-1,0,1,1377,18423,27
535,98,1.0,-1,1050.0,-1,0,0,1050,1277,22,141,0.57779396,-1,796.2001,-1,0,3,1378,20333,22
536,102,1.0,-1,1050.0,-1,1,0,1050,1240,21,144,0.57808423,-1,796.60004,-1,1,3,1378,19789,21
537,100,1.0,-1,1050.0,-1,1,0,1050,1184,27,144,0.57790667,-1,796.93335,-1,1,2,1379,19224,27
538,106,1.0,-1,1051.0,-1,1,1,1051,1200,24,143,0.5786319,-1,797.93335,-1,1,4,1379,20027,24
539,102,1.0,-1,1052.0,-1,1,1,1052,1267,21,142,0.57856625,-1,799.0,-1,1,2,1381,20031,21
540,89,1.0,-1,1052.0,-1,0,0,1052,1314,28,134,0.57858175,-1,799.60004,-1,0,3,1382,19961,28
541,99,1.0,-1,1052.0,-1,0,0,1052,1207,28,142,0.57872653,-1,799.80005,-1,0,2,1382,18983,28
542,97,1.0,-1,1053.0,-1,1,1,1053,1271,20,146,0.57898295,-1,800.7334,-1,1,1,1383,19734,20
543,104,1.0,-1,1053.0,-1,1,0,1053,1337,16,143,0.5789981,-1,801.3334,-1,1,2,1384,20971,16
544,111,1.0,-1,1053.0,-1,0,0,1053,1254,17,152,0.5785474,-1,801.8667,-1,0,4,1386,19436,17
545,108,1.0,-1,1054.0,-1,0,1,1054,1264,14,144,0.5787879,-1,802.2001,-1,0,2,1386,20019,14
546,104,1.0,-1,1055.0,-1,3,1,1055,1221,22,139,0.5788993,-1,802.93335,-1,3,2,1387,19758,22
547,97,1.0,-1,1059.0,-1,1,3,1059,1212,34,135,0.57982713,-1,804.80005,-1,1,4,1388,18972,34
548,98,1.0,-1,1059.0,-1,2,0,1059,1272,25,136,0.57997125,-1,805.0001,-1,2,1,1388,19661,25
549,102,1.0,-1,1060.0,-1,1,1,1060,1244,24,140,0.5801633,-1,805.2667,-1,1,3,1388,19503,24
550,105,1.0,-1,1062.0,-1,1,1,1062,1100,37,126,0.5803216,-1,806.0667,-1,1,0,1389,18206,37
551,103,1.0,-1,1064.0,-1,0,2,1064,1231,27,142,0.5805616,-1,806.4,-1,0,1,1389,19406,27
552,97,1.0,-1,1064.0,-1,0,0,1064,1303,27,137,0.5802878,-1,806.60004,-1,0,1,1390,20152,27
553,96,1.0,-1,1064.0,-1,0,0,1064,1268,26,149,0.5802541,-1,807.1334,-1,0,2,1391,19534,26
554,99,1.0,-1,1064.0,-1,0,0,1064,1224,28,130,0.580302,-1,807.2001,-1,0,1,1391,19364,28
555,92,1.0,-1,1067.0,-1,2,2,1067,1228,33,133,0.5798516,-1,807.73334,-1,2,3,1393,19201,33
556,90,1.0,-1,1069.0,-1,0,2,1069,1255,34,128,0.5799283,-1,809.0,-1,0,2,1395,19451,34
557,95,1.0,-1,1069.0,-1,0,0,1069,1320,27,140,0.5805018,-1,809.80005,-1,0,3,1395,20419,27
558,102,1.0,-1,1069.0,-1,0,0,1069,1204,25,138,0.5805018,-1,809.80005,-1,0,0,1395,18815,25
559,87,1.0,-1,1069.0,-1,0,0,1069,1344,28,131,0.58107525,-1,810.6,-1,0,5,1395,20969,28
560,96,1.0,-1,1070.0,-1,0,1,1070,1342,23,130,0.58076835,-1,811.3334,-1,0,5,1397,21587,23
561,104,1.0,-1,1071.0,-1,2,1,1071,1238,22,143,0.5809592,-1,811.60004,-1,2,2,1397,19233,22
562,102,1.0,-1,1071.0,-1,0,0,1071,1211,23,140,0.58134097,-1,812.13336,-1,0,1,1397,19202,23
563,100,1.0,-1,1072.0,-1,0,1,1072,1263,25,142,0.58157957,-1,812.4667,-1,0,2,1397,19123,25
564,107,1.0,-1,1073.0,-1,1,1,1073,1202,23,146,0.581675,-1,812.6,-1,1,2,1397,19797,23
565,97,1.0,-1,1073.0,-1,0,0,1073,1268,24,135,0.5818182,-1,812.80005,-1,0,2,1397,19983,24
566,103,1.0,-1,1073.0,-1,0,0,1073,1196,29,140,0.58205676,-1,813.1333,-1,0,2,1397,18617,29
567,99,1.0,-1,1073.0,-1,0,0,1073,1298,22,143,0.58146304,-1,813.46674,-1,0,3,1399,19995,22
568,108,1.0,-1,1074.0,-1,2,1,1074,1282,15,147,0.58091843,-1,813.8667,-1,2,2,1401,20456,15
569,92,1.0,-1,1074.0,-1,0,0,1074,1248,33,131,0.58101356,-1,814.0,-1,0,2,1401,18882,33
570,107,1.0,-1,1075.0,-1,1,1,1075,1152,31,139,0.5811563,-1,814.2,-1,1,2,1401,18502,31
571,88,1.0,-1,1075.0,-1,2,0,1075,1320,24,131,0.5810882,-1,815.2667,-1,2,2,1403,20543,24
572,109,1.0,-1,1075.0,-1,2,0,1075,1110,36,133,0.5811357,-1,815.3334,-1,2,1,1403,17888,36
573,101,1.0,-1,1076.0,-1,1,0,1076,1187,31,137,0.5814815,-1,816.4001,-1,1,1,1404,18960,31
574,112,1.0,-1,1078.0,-1,1,2,1078,1233,19,148,0.5816714,-1,816.6667,-1,1,3,1404,19291,19
575,108,1.0,-1,1078.0,-1,1,0,1078,1195,25,144,0.58154213,-1,817.0667,-1,1,3,1405,18898,25
576,92,1.0,-1,1080.0,-1,1,2,1080,1386,20,136,0.5817319,-1,817.3334,-1,1,2,1405,21488,20
577,100,1.0,-1,1082.0,-1,1,2,1082,1161,30,136,0.5824213,-1,819.46674,-1,1,3,1407,18072,30
578,109,1.0,-1,1082.0,-1,0,0,1082,1169,23,150,0.5821496,-1,819.6666,-1,0,1,1408,17853,23
579,111,1.0,-1,1082.0,-1,0,0,1082,1134,27,145,0.5822444,-1,819.80005,-1,0,2,1408,18523,27
580,104,1.0,-1,1082.0,-1,0,0,1082,1234,23,139,0.5820204,-1,820.0667,-1,0,2,1409,19664,23
581,111,1.0,-1,1084.0,-1,1,2,1084,1145,25,140,0.5818096,-1,820.93335,-1,1,2,1411,18777,25
582,97,1.0,-1,1084.0,-1,0,0,1084,1262,30,141,0.58242387,-1,821.80005,-1,0,3,1411,19862,30
583,99,1.0,-1,1084.0,-1,2,0,1084,1273,24,136,0.58289635,-1,822.46674,-1,2,4,1411,19754,24
584,87,1.0,-1,1084.0,-1,0,0,1084,1302,31,134,0.5831325,-1,822.8,-1,0,2,1411,19631,31
585,109,1.0,-1,1085.0,-1,1,0,1085,1193,25,141,0.58295566,-1,823.1334,-1,1,2,1412,19581,25
586,94,1.0,-1,1086.0,-1,2,0,1086,1314,22,139,0.5832155,-1,824.6667,-1,2,4,1414,20397,22
587,104,1.0,-1,1086.0,-1,0,0,1086,1259,21,142,0.5832155,-1,824.6667,-1,0,0,1414,19804,21
588,95,1.0,-1,1088.0,-1,1,1,1088,1390,20,144,0.58287466,-1,825.93335,-1,1,6,1417,21863,20
589,96,1.0,-1,1088.0,-1,0,0,1088,1252,31,132,0.58310986,-1,826.26666,-1,0,1,1417,19952,31
590,83,1.0,-1,1088.0,-1,0,0,1088,1340,28,132,0.58315694,-1,826.3334,-1,0,1,1417,20502,28
591,108,1.0,-1,1088.0,-1,2,0,1088,1136,30,138,0.5833451,-1,826.60004,-1,2,3,1417,18358,30
592,95,1.0,-1,1089.0,-1,0,1,1089,1348,18,143,0.5831688,-1,826.93335,-1,0,3,1418,20508,18
593,95,1.0,-1,1092.0,-1,1,2,1092,1261,28,128,0.58341557,-1,827.8667,-1,1,3,1419,19589,28
594,97,1.0,-1,1092.0,-1,1,0,1092,1332,22,139,0.5835212,-1,828.6001,-1,1,4,1420,20323,22
595,97,1.0,-1,1092.0,-1,0,0,1092,1263,25,131,0.58361506,-1,828.7334,-1,0,2,1420,19958,25
596,103,1.0,-1,1092.0,-1,2,0,1092,1242,31,129,0.583662,-1,828.80005,-1,2,1,1420,19514,31
597,102,1.0,-1,1092.0,-1,0,0,1092,1212,26,134,0.58370894,-1,828.8667,-1,0,1,1420,19646,26
598,103,1.0,-1,1093.0,-1,2,0,1093,1226,25,135,0.5834505,-1,829.6666,-1,2,2,1422,19310,25
599,101,1.0,-1,1095.0,-1,1,1,1095,1359,13,141,0.5831929,-1,830.4667,-1,1,1,1424,21742,13
600,109,1.0,0.496347,1095.0,543.5,0,0,1095,1228,22,146,0.5832865,0.5388694,830.6,767.35,0,2,1424,19814,22
601,99,1.0,-1,1095.0,-1,2,0,1095,1226,32,137,0.58320475,-1,831.0668,-1,2,2,1425,19264,32
602,99,1.0,-1,1096.0,-1,1,1,1096,1223,31,130,0.5823063,-1,831.53345,-1,1,3,1428,18857,31
603,103,1.0,-1,1097.0,-1,0,1,1097,1220,21,137,0.58300656,-1,832.5334,-1,0,2,1428,19033,21
604,100,1.0,-1,1097.0,-1,0,0,1097,1245,27,140,0.5829718,-1,833.0667,-1,0,3,1429,19570,27
605,93,1.0,-1,1097.0,-1,0,0,1097,1239,31,129,0.5832984,-1,833.5334,-1,0,1,1429,19129,31
606,95,1.0,-1,1098.0,-1,1,1,1098,1287,25,126,0.5840915,-1,834.6667,-1,1,2,1429,20165,25
607,101,1.0,-1,1099.0,-1,0,1,1099,1233,28,142,0.5842068,-1,836.0,-1,0,4,1431,19045,28
608,95,1.0,-1,1101.0,-1,2,2,1101,1281,25,138,0.58527833,-1,837.5333,-1,2,5,1431,20014,25
609,99,1.0,-1,1102.0,-1,1,1,1102,1193,31,138,0.58541816,-1,837.7334,-1,1,2,1431,18664,31
610,94,1.0,-1,1103.0,-1,2,0,1103,1286,25,138,0.58534545,-1,838.80005,-1,2,2,1433,19806,25
611,104,1.0,-1,1104.0,-1,0,1,1104,1259,24,137,0.58545876,-1,840.13336,-1,0,5,1435,19429,24
612,98,1.0,-1,1105.0,-1,0,1,1105,1255,28,137,0.58569103,-1,840.4667,-1,0,2,1435,19644,28
613,104,1.0,-1,1106.0,-1,0,1,1106,1242,22,140,0.5853761,-1,840.6001,-1,0,2,1436,19556,22
614,104,1.0,-1,1109.0,-1,1,2,1109,1241,23,142,0.5855355,-1,842.00006,-1,1,3,1438,19857,23
615,88,1.0,-1,1109.0,-1,1,0,1109,1235,36,131,0.5855919,-1,842.6667,-1,1,3,1439,18666,36
616,112,1.0,-1,1111.0,-1,3,2,1111,1229,19,148,0.5857408,-1,843.46674,-1,3,5,1440,19636,19
617,97,1.0,-1,1112.0,-1,1,1,1112,1220,33,135,0.5860648,-1,843.93335,-1,1,2,1440,19319,33
618,95,1.0,-1,1114.0,-1,1,1,1114,1261,26,132,0.58645403,-1,845.6667,-1,1,4,1442,19688,26
619,97,1.0,-1,1115.0,-1,1,1,1115,1295,27,132,0.58637094,-1,846.1333,-1,1,4,1443,20804,27
620,103,1.0,-1,1115.0,-1,0,0,1115,1259,21,147,0.58669436,-1,846.6,-1,0,2,1443,18851,21
621,99,1.0,-1,1116.0,-1,1,1,1116,1190,33,137,0.587064,-1,847.1334,-1,1,2,1443,18628,33
622,81,1.0,-1,1117.0,-1,1,0,1117,1320,32,127,0.5871653,-1,847.8667,-1,1,0,1444,19650,32
623,93,1.0,-1,1119.0,-1,0,2,1119,1311,27,127,0.5879586,-1,849.6001,-1,0,5,1445,20504,27
624,97,1.0,-1,1119.0,-1,1,0,1119,1300,33,127,0.5880508,-1,849.7334,-1,1,1,1445,20261,33
625,92,1.0,-1,1119.0,-1,0,0,1119,1304,26,134,0.58814305,-1,849.8667,-1,0,2,1445,19572,26
626,99,1.0,-1,1119.0,-1,1,0,1119,1255,25,132,0.5881892,-1,849.93335,-1,1,1,1445,20168,25
627,90,1.0,-1,1120.0,-1,1,1,1120,1306,35,133,0.5887506,-1,851.3334,-1,1,4,1446,19760,35
628,107,1.0,-1,1121.0,-1,2,1,1121,1257,17,140,0.58885056,-1,852.0667,-1,2,3,1447,19992,17
629,102,1.0,-1,1122.0,-1,0,1,1122,1230,26,142,0.58944947,-1,852.93335,-1,0,1,1447,19373,26
630,100,1.0,-1,1122.0,-1,2,0,1122,1235,27,137,0.5895416,-1,853.0667,-1,2,1,1447,19367,27
631,103,1.0,-1,1122.0,-1,1,0,1122,1265,24,144,0.5895877,-1,853.1334,-1,1,1,1447,19979,24
632,100,1.0,-1,1123.0,-1,0,1,1123,1304,24,144,0.58963376,-1,853.2001,-1,0,1,1447,19808,24
633,114,1.0,-1,1124.0,-1,0,1,1124,1187,22,140,0.58963376,-1,853.2001,-1,0,0,1447,19510,22
634,100,1.0,-1,1124.0,-1,1,0,1124,1268,24,132,0.58963376,-1,853.2001,-1,1,0,1447,20176,24
635,89,1.0,-1,1125.0,-1,0,1,1125,1387,28,130,0.589687,-1,853.8667,-1,0,3,1448,20899,28
636,99,1.0,-1,1125.0,-1,0,0,1125,1226,27,138,0.589733,-1,853.93335,-1,0,1,1448,19376,27
637,104,1.0,-1,1126.0,-1,2,1,1126,1331,23,141,0.5893794,-1,854.6001,-1,2,3,1450,21279,23
638,96,1.0,-1,1126.0,-1,0,0,1126,1275,27,136,0.5893794,-1,854.6001,-1,0,0,1450,20376,27
639,108,1.0,-1,1126.0,-1,0,0,1126,1290,17,141,0.58974713,-1,855.1333,-1,0,3,1450,20340,17
640,100,1.0,-1,1126.0,-1,0,0,1126,1263,24,139,0.5898851,-1,855.33344,-1,0,3,1450,20108,24
641,106,1.0,-1,1126.0,-1,1,0,1126,1117,36,130,0.58993113,-1,855.4001,-1,1,1,1450,17898,36
642,93,1.0,-1,1127.0,-1,1,1,1127,1349,24,131,0.5902069,-1,855.80005,-1,1,3,1450,20717,24
643,102,1.0,-1,1127.0,-1,0,0,1127,1239,21,141,0.59007585,-1,856.2001,-1,0,3,1451,19826,21
644,98,0.99999994,-1,1128.0,-1,2,1,1128,1203,28,134,0.5900827,-1,856.80005,-1,2,2,1452,19268,28
645,90,0.99999994,-1,1128.0,-1,0,0,1128,1267,32,132,0.5902204,-1,857.0,-1,0,1,1452,19733,32
646,94,0.99999994,-1,1128.0,-1,0,0,1128,1268,34,134,0.5903582,-1,857.2001,-1,0,2,1452,19786,34
647,94,0.99999994,-1,1128.0,-1,1,0,1128,1254,29,134,0.5903582,-1,857.2001,-1,1,0,1452,19681,29
648,112,1.0,-1,1129.0,-1,1,1,1129,1196,24,143,0.59045655,-1,857.93335,-1,1,6,1453,19511,24
649,103,1.0,-1,1129.0,-1,0,0,1129,1204,27,129,0.59045655,-1,857.93335,-1,0,0,1453,19655,27
650,109,1.0,-1,1129.0,-1,1,0,1129,1226,20,137,0.59005725,-1,858.5333,-1,1,2,1455,20225,20
651,83,1.0,-1,1129.0,-1,0,0,1129,1364,28,124,0.59005725,-1,858.5333,-1,0,0,1455,20743,28
652,90,1.0,-1,1132.0,-1,0,3,1132,1243,36,128,0.5904696,-1,859.1333,-1,0,3,1455,19655,36
653,85,1.0,-1,1132.0,-1,0,0,1132,1247,37,121,0.5898949,-1,860.0668,-1,0,6,1458,18557,37
654,92,1.0,-1,1132.0,-1,0,0,1132,1280,31,125,0.5898949,-1,860.0668,-1,0,0,1458,20218,31
655,104,1.0,-1,1132.0,-1,0,0,1132,1233,26,138,0.58994746,-1,860.73334,-1,0,2,1459,19610,26
656,97,1.0,-1,1132.0,-1,2,0,1132,1226,30,134,0.5899931,-1,860.8,-1,2,1,1459,19159,30
657,107,1.0,-1,1132.0,-1,0,0,1132,1213,26,144,0.5897717,-1,861.06665,-1,0,4,1460,19018,26
658,114,1.0,-1,1133.0,-1,1,1,1133,1218,19,147,0.58964187,-1,861.46674,-1,1,3,1461,19893,19
659,108,0.99999994,-1,1134.0,-1,0,1,1134,1188,25,144,0.5897331,-1,861.60004,-1,0,2,1461,19332,25
660,86,0.99999994,-1,1134.0,-1,0,0,1134,1393,21,136,0.58991563,-1,861.8667,-1,0,3,1461,21037,21
661,94,0.99999994,-1,1134.0,-1,0,0,1134,1324,22,145,0.58987695,-1,862.4001,-1,0,2,1462,20398,22
662,76,1.0,-1,1135.0,-1,1,1,1135,1336,37,114,0.5898838,-1,863.00006,-1,1,1,1463,20532,37
663,101,1.0,-1,1135.0,-1,1,0,1135,1221,30,143,0.5899294,-1,863.0667,-1,1,1,1463,18954,30
664,100,1.0,-1,1137.0,-1,2,1,1137,1250,25,130,0.5899432,-1,864.2667,-1,2,1,1465,20385,25
665,89,1.0,-1,1139.0,-1,0,2,1139,1288,33,123,0.59067124,-1,865.3334,-1,0,4,1465,20274,33
666,99,1.0,-1,1140.0,-1,0,1,1140,1302,24,133,0.5910808,-1,865.93335,-1,0,2,1465,20937,24
667,101,1.0,-1,1140.0,-1,0,0,1140,1307,23,143,0.59112626,-1,866.0,-1,0,1,1465,20377,23
668,105,1.0,-1,1140.0,-1,3,0,1140,1309,18,131,0.59153587,-1,866.6001,-1,3,3,1465,20840,18
669,99,1.0,-1,1142.0,-1,0,2,1142,1291,23,141,0.59181446,-1,867.6,-1,0,5,1466,20079,23
670,95,1.0,-1,1142.0,-1,1,0,1142,1227,33,130,0.59150195,-1,867.73334,-1,1,0,1467,19348,33
671,92,1.0,-1,1142.0,-1,0,0,1142,1374,21,145,0.59177464,-1,868.13336,-1,0,2,1467,20820,21
672,75,1.0,-1,1142.0,-1,0,0,1142,1339,42,121,0.5918655,-1,868.26666,-1,0,1,1467,20165,42
673,110,1.0,-1,1144.0,-1,1,1,1144,1198,27,140,0.5915135,-1,868.93335,-1,1,2,1469,19578,27
674,92,1.0,-1,1144.0,-1,0,0,1144,1292,29,132,0.5915135,-1,868.93335,-1,0,0,1469,20147,29
