generation,single-policy_found_failures,single-policy_mean_tcp_score,single-policy_mean_failure_rate,single-policy_qd_tcp_score,single-policy_qd_failure_rate,single-policy_added_to_archive,single-policy_replaced_elite,single-policy_num_valid_test_cases,single-policy_num_sim_steps,single-policy_not_confirmed_solvable,multi-policy_found_failures,multi-policy_mean_tcp_score,multi-policy_mean_failure_rate,multi-policy_qd_tcp_score,multi-policy_qd_failure_rate,multi-policy_added_to_archive,multi-policy_replaced_elite,multi-policy_num_valid_test_cases,multi-policy_num_sim_steps,multi-policy_not_confirmed_solvable
433,116,1.0,-1,2375.0,-1,0,0,2375,1165,67,133,0.9255067,-1,2207.3335,-1,0,2,2385,17878,67
434,111,1.0,-1,2375.0,-1,0,0,2375,1195,67,133,0.9255626,-1,2207.4668,-1,0,2,2385,17657,67
435,126,1.0,-1,2376.0,-1,0,1,2376,1138,64,136,0.92561847,-1,2207.6,-1,0,2,2385,17583,64
436,125,1.0,-1,2377.0,-1,0,1,2377,1143,59,141,0.92564964,-1,2208.6,-1,0,2,2386,17721,59
437,110,1.0,-1,2377.0,-1,0,0,2377,1144,78,122,0.92564964,-1,2208.6,-1,0,0,2386,17859,78
438,125,1.0,-1,2377.0,-1,0,0,2377,1168,63,137,0.92564964,-1,2208.6,-1,0,0,2386,17790,63
439,126,1.0,-1,2377.0,-1,0,0,2377,1185,58,142,0.9257614,-1,2208.8667,-1,0,1,2386,17831,58
440,124,1.0,-1,2378.0,-1,0,1,2378,1170,60,140,0.92584836,-1,2210.0,-1,0,2,2387,17474,60
441,127,1.0,-1,2378.0,-1,0,0,2378,1152,61,139,0.9259042,-1,2210.1333,-1,0,2,2387,17778,61
442,123,1.0,-1,2378.0,-1,0,0,2378,1180,63,137,0.9259042,-1,2210.1333,-1,0,0,2387,17775,63
443,128,1.0,-1,2378.0,-1,0,0,2378,1147,60,140,0.92596,-1,2210.2666,-1,0,2,2387,17973,60
444,126,1.0,-1,2379.0,-1,0,1,2379,1105,62,138,0.92599106,-1,2211.2666,-1,0,2,2388,17556,62
445,127,1.0,-1,2380.0,-1,1,0,2380,1156,59,141,0.9262174,-1,2212.7334,-1,1,2,2389,17607,59
446,115,0.99999994,-1,2381.0,-1,0,1,2381,1151,73,127,0.9262483,-1,2213.7334,-1,0,2,2390,17680,73
447,130,1.0,-1,2382.0,-1,0,1,2382,1179,55,145,0.9262513,-1,2214.6667,-1,0,2,2391,18017,55
448,116,1.0,-1,2382.0,-1,0,0,2382,1219,68,132,0.9264186,-1,2215.067,-1,0,3,2391,18185,68
449,126,1.0,-1,2382.0,-1,0,0,2382,1177,60,140,0.9264186,-1,2215.067,-1,0,0,2391,17862,60
450,117,1.0,-1,2382.0,-1,0,0,2382,1229,68,132,0.9264464,-1,2215.1333,-1,0,1,2391,17831,68
451,129,1.0,-1,2382.0,-1,0,0,2382,1139,58,142,0.9264464,-1,2215.1333,-1,0,0,2391,17560,58
452,128,1.0,-1,2382.0,-1,0,0,2382,1145,55,145,0.9264464,-1,2215.1333,-1,0,0,2391,17898,55
453,131,1.0,-1,2383.0,-1,0,1,2383,1148,59,141,0.9264244,-1,2216.9336,-1,0,4,2393,17848,59
454,115,1.0,-1,2383.0,-1,0,0,2383,1095,75,125,0.9264244,-1,2216.9336,-1,0,0,2393,17202,75
455,131,1.0,-1,2385.0,-1,0,2,2385,1165,56,144,0.9265386,-1,2218.1333,-1,0,3,2394,17836,56
456,120,1.0,-1,2385.0,-1,0,0,2385,1181,65,135,0.9266222,-1,2218.3335,-1,0,2,2394,17802,65
457,117,1.0,-1,2386.0,-1,1,0,2386,1205,70,130,0.9266806,-1,2219.4001,-1,1,2,2395,17514,70
458,122,1.0,-1,2387.0,-1,0,1,2387,1192,65,135,0.9267112,-1,2220.4001,-1,0,2,2396,17820,65
459,110,1.0,-1,2388.0,-1,0,1,2388,1181,72,128,0.9266862,-1,2221.2668,-1,0,1,2397,17794,72
460,117,1.0,-1,2388.0,-1,0,0,2388,1179,67,133,0.92674184,-1,2221.4001,-1,0,1,2397,17736,67
461,120,1.0,-1,2388.0,-1,0,0,2388,1183,61,139,0.92674184,-1,2221.4001,-1,0,0,2397,17882,61
462,114,1.0,-1,2388.0,-1,0,0,2388,1219,73,127,0.9267696,-1,2221.4668,-1,0,1,2397,17858,73
463,128,1.0,-1,2388.0,-1,0,0,2388,1143,59,141,0.9267696,-1,2221.4668,-1,0,0,2397,17785,59
464,129,1.0,-1,2389.0,-1,0,1,2389,1195,57,143,0.92680013,-1,2222.4668,-1,0,2,2398,18371,57
465,130,1.0,-1,2389.0,-1,0,0,2389,1195,56,144,0.92682797,-1,2222.5334,-1,0,1,2398,17516,56
466,120,1.0,-1,2389.0,-1,0,0,2389,1183,63,137,0.92688364,-1,2222.667,-1,0,1,2398,18128,63
467,120,1.0,-1,2389.0,-1,1,0,2389,1187,64,136,0.92691135,-1,2222.7334,-1,1,1,2398,17889,64
468,115,1.0,-1,2389.0,-1,0,0,2389,1166,70,130,0.92691135,-1,2222.7334,-1,0,0,2398,17541,70
469,125,1.0,-1,2390.0,-1,0,1,2390,1200,58,142,0.926914,-1,2223.6667,-1,0,2,2399,17949,58
470,140,1.0,-1,2391.0,-1,0,1,2391,1153,54,146,0.9268057,-1,2224.3335,-1,0,1,2400,17609,54
471,125,1.0,-1,2391.0,-1,0,0,2391,1198,58,142,0.92686117,-1,2224.4668,-1,0,2,2400,17952,58
472,122,1.0,-1,2392.0,-1,1,0,2392,1167,65,135,0.9268916,-1,2225.4668,-1,1,1,2401,17849,65
473,138,1.0,-1,2393.0,-1,0,1,2393,1173,48,152,0.9267833,-1,2226.1335,-1,0,2,2402,17732,48
474,119,1.0,-1,2394.0,-1,0,1,2394,1173,69,131,0.9268943,-1,2226.4001,-1,0,2,2402,17895,69
475,122,1.0,-1,2394.0,-1,0,0,2394,1118,70,130,0.9269221,-1,2226.4668,-1,0,1,2402,17472,70
476,120,1.0,-1,2395.0,-1,0,1,2395,1146,66,134,0.9269525,-1,2227.4668,-1,0,2,2403,17637,66
477,126,1.0,-1,2396.0,-1,0,1,2396,1170,62,138,0.92701054,-1,2228.5334,-1,0,3,2404,17905,62
478,116,1.0,-1,2396.0,-1,0,0,2396,1154,69,131,0.9270383,-1,2228.6,-1,0,1,2404,17696,69
479,124,1.0,-1,2396.0,-1,0,0,2396,1182,61,139,0.927066,-1,2228.6667,-1,0,1,2404,17705,61
480,128,1.0,-1,2397.0,-1,1,0,2397,1171,56,144,0.92681915,-1,2229.0,-1,1,0,2405,17796,56
481,116,1.0,-1,2400.0,-1,0,3,2400,1188,72,128,0.92679954,-1,2231.7334,-1,0,3,2408,17955,72
482,119,1.0,-1,2400.0,-1,0,0,2400,1209,69,131,0.9268274,-1,2231.8003,-1,0,1,2408,17666,69
483,114,1.0,-1,2400.0,-1,0,0,2400,1182,74,126,0.9268549,-1,2231.8667,-1,0,1,2408,17838,74
484,116,1.0,-1,2400.0,-1,0,0,2400,1176,71,129,0.9268549,-1,2231.8667,-1,0,0,2408,17975,71
485,122,1.0,-1,2400.0,-1,0,0,2400,1162,63,137,0.9268827,-1,2231.9336,-1,0,1,2408,17753,63
486,116,1.0,-1,2401.0,-1,0,1,2401,1211,68,132,0.92691296,-1,2232.9333,-1,0,2,2409,17976,68
487,124,1.0,-1,2402.0,-1,0,1,2402,1168,63,137,0.9268328,-1,2233.667,-1,0,1,2410,17703,63
488,125,1.0,-1,2402.0,-1,0,0,2402,1157,63,137,0.9268881,-1,2233.8003,-1,0,2,2410,17954,63
489,127,1.0,-1,2403.0,-1,0,1,2403,1148,63,137,0.92691827,-1,2234.8,-1,0,2,2411,17820,63
490,127,1.0,-1,2403.0,-1,0,0,2403,1135,65,135,0.9269459,-1,2234.8667,-1,0,1,2411,17600,65
491,111,1.0,-1,2404.0,-1,0,1,2404,1164,77,123,0.9268684,-1,2236.5334,-1,0,2,2413,17705,77
492,122,1.0,-1,2404.0,-1,1,0,2404,1170,62,138,0.9268684,-1,2236.5334,-1,1,0,2413,17863,62
493,113,1.0,-1,2404.0,-1,0,0,2404,1158,75,125,0.9269512,-1,2236.7334,-1,0,3,2413,17814,75
494,123,1.0,-1,2404.0,-1,0,0,2404,1182,63,137,0.9269789,-1,2236.8,-1,0,1,2413,17872,63
495,119,1.0,-1,2404.0,-1,0,0,2404,1192,65,135,0.9269789,-1,2236.8,-1,0,0,2413,17727,65
496,115,1.0,-1,2404.0,-1,0,0,2404,1142,73,127,0.9269789,-1,2236.8,-1,0,0,2413,17491,73
497,120,1.0,-1,2405.0,-1,0,1,2405,1130,71,129,0.9270118,-1,2238.7334,-1,0,3,2415,17455,71
498,131,1.0,-1,2405.0,-1,0,0,2405,1154,56,144,0.92695934,-1,2239.5337,-1,0,1,2416,18040,56
499,108,1.0,-1,2405.0,-1,0,0,2405,1198,79,121,0.92701447,-1,2239.667,-1,0,2,2416,17801,79
500,131,1.0,0.87184113,2406.0,2097.65,0,1,2406,1164,61,139,0.92701447,0.931043,2239.667,2249.4,0,0,2416,17882,61
501,122,1.0,-1,2406.0,-1,0,0,2406,1218,59,141,0.92704195,-1,2239.7334,-1,0,1,2416,18039,59
502,125,1.0,-1,2406.0,-1,1,0,2406,1186,59,141,0.92704195,-1,2239.7334,-1,1,0,2416,17848,59
503,122,1.0,-1,2406.0,-1,0,0,2406,1156,62,138,0.92709714,-1,2239.8667,-1,0,1,2416,17793,62
504,110,1.0,-1,2408.0,-1,0,2,2408,1158,79,121,0.9270473,-1,2241.6003,-1,0,2,2418,17501,79
505,113,1.0,-1,2408.0,-1,0,0,2408,1185,70,130,0.92707485,-1,2241.667,-1,0,1,2418,17903,70
506,132,1.0,-1,2408.0,-1,0,0,2408,1144,59,141,0.92707485,-1,2241.667,-1,0,0,2418,17875,59
507,118,1.0,-1,2408.0,-1,0,0,2408,1208,61,139,0.92710245,-1,2241.7336,-1,0,1,2418,18060,61
508,112,1.0,-1,2408.0,-1,0,0,2408,1169,70,130,0.92710245,-1,2241.7336,-1,0,0,2418,17801,70
509,127,1.0,-1,2409.0,-1,0,1,2409,1143,66,134,0.9270524,-1,2243.4668,-1,0,4,2420,17589,66
510,126,1.0,-1,2409.0,-1,0,0,2409,1152,60,140,0.9270524,-1,2243.4668,-1,0,0,2420,17673,60
511,106,0.99999994,-1,2411.0,-1,1,2,2411,1184,82,118,0.9270576,-1,2245.3335,-1,1,2,2422,17624,82
512,111,0.99999994,-1,2411.0,-1,0,0,2411,1245,71,129,0.9270576,-1,2245.3335,-1,0,0,2422,18210,71
513,110,0.99999994,-1,2411.0,-1,0,0,2411,1190,69,131,0.9270576,-1,2245.3335,-1,0,0,2422,17771,69
514,123,0.99999994,-1,2411.0,-1,0,0,2411,1155,61,139,0.9270576,-1,2245.3335,-1,0,0,2422,17596,61
515,122,0.99999994,-1,2411.0,-1,0,0,2411,1128,68,132,0.92708516,-1,2245.4001,-1,0,1,2422,17863,68
516,124,1.0,-1,2412.0,-1,0,1,2412,1217,62,138,0.9271677,-1,2245.6,-1,0,2,2422,17764,62
517,119,1.0,-1,2412.0,-1,0,0,2412,1210,70,130,0.9271953,-1,2245.667,-1,0,1,2422,17797,70
518,121,1.0,-1,2412.0,-1,0,0,2412,1106,68,132,0.9271953,-1,2245.667,-1,0,0,2422,17923,68
519,118,1.0,-1,2412.0,-1,1,0,2412,1211,65,135,0.92714274,-1,2246.4668,-1,1,1,2423,17942,65
520,134,1.0,-1,2414.0,-1,0,2,2414,1178,49,151,0.92728525,-1,2248.6667,-1,0,3,2425,17743,49
521,113,1.0,-1,2415.0,-1,0,1,2415,1157,72,128,0.9272604,-1,2249.5337,-1,0,1,2426,17793,72
522,119,1.0,-1,2415.0,-1,0,0,2415,1203,66,134,0.9272604,-1,2249.5337,-1,0,0,2426,17708,66
523,113,1.0,-1,2416.0,-1,0,1,2416,1199,67,133,0.92729026,-1,2250.5334,-1,0,3,2427,17646,67
524,129,1.0,-1,2416.0,-1,0,0,2416,1169,55,145,0.92734516,-1,2250.6667,-1,0,2,2427,17604,55
525,123,1.0,-1,2416.0,-1,0,0,2416,1107,70,130,0.92734516,-1,2250.6667,-1,0,0,2427,17371,70
526,129,1.0,-1,2416.0,-1,0,0,2416,1142,61,139,0.92737263,-1,2250.7334,-1,0,1,2427,17895,61
527,133,1.0,-1,2416.0,-1,0,0,2416,1170,52,148,0.92742753,-1,2250.8667,-1,0,2,2427,17778,52
528,131,1.0,-1,2416.0,-1,0,0,2416,1118,54,146,0.9274551,-1,2250.9336,-1,0,1,2427,17701,54
529,123,1.0,-1,2416.0,-1,0,0,2416,1181,63,137,0.9274551,-1,2250.9336,-1,0,0,2427,17820,63
530,120,1.0,-1,2416.0,-1,0,0,2416,1172,63,137,0.9274825,-1,2251.0,-1,0,1,2427,17734,63
531,114,1.0,-1,2416.0,-1,0,0,2416,1156,73,127,0.92751,-1,2251.067,-1,0,1,2427,17960,73
532,117,1.0,-1,2416.0,-1,0,0,2416,1206,65,135,0.92767483,-1,2251.4668,-1,0,2,2427,17867,65
533,131,1.0,-1,2416.0,-1,0,0,2416,1157,59,141,0.9278122,-1,2251.8003,-1,0,1,2427,17815,59
534,128,1.0,-1,2416.0,-1,0,0,2416,1176,61,139,0.9278672,-1,2251.9336,-1,0,1,2427,17817,61
535,121,1.0,-1,2416.0,-1,0,0,2416,1191,61,139,0.92792207,-1,2252.067,-1,0,2,2427,17744,61
536,118,1.0,-1,2416.0,-1,0,0,2416,1227,63,137,0.9280594,-1,2252.4001,-1,0,1,2427,17975,63
537,113,1.0,-1,2416.0,-1,0,0,2416,1205,67,133,0.9280594,-1,2252.4001,-1,0,0,2427,17929,67
538,120,1.0,-1,2417.0,-1,0,1,2417,1147,68,132,0.92800665,-1,2253.2002,-1,0,1,2428,17613,68
539,107,1.0,-1,2418.0,-1,0,1,2418,1166,78,122,0.92800885,-1,2254.1335,-1,0,1,2429,17667,78
540,116,1.0,-1,2418.0,-1,0,0,2418,1147,73,127,0.92800885,-1,2254.1335,-1,0,0,2429,17823,73
541,132,1.0,-1,2418.0,-1,0,0,2418,1194,53,147,0.92800885,-1,2254.1335,-1,0,0,2429,17980,53
542,121,1.0,-1,2418.0,-1,0,0,2418,1156,66,134,0.92800885,-1,2254.1335,-1,0,0,2429,17946,66
543,115,1.0,-1,2420.0,-1,0,2,2420,1208,68,132,0.92801106,-1,2255.067,-1,0,2,2430,18092,68
544,119,1.0,-1,2421.0,-1,0,1,2421,1177,64,136,0.92795837,-1,2255.8667,-1,0,1,2431,17945,64
545,138,1.0,-1,2423.0,-1,0,2,2423,1133,51,149,0.92799026,-1,2257.8003,-1,0,4,2433,17567,51
546,133,1.0,-1,2423.0,-1,0,0,2423,1148,56,144,0.9279651,-1,2258.667,-1,0,3,2434,18083,56
547,136,1.0,-1,2424.0,-1,0,1,2424,1193,54,146,0.9279125,-1,2259.4668,-1,0,2,2435,17927,54
548,123,1.0,-1,2424.0,-1,0,0,2424,1191,64,135,0.9279125,-1,2259.4668,-1,0,0,2435,18009,64
549,125,1.0,-1,2424.0,-1,0,0,2424,1110,62,138,0.92793983,-1,2259.5334,-1,0,1,2435,17658,62
550,129,1.0,-1,2424.0,-1,0,0,2424,1158,57,143,0.92793983,-1,2259.5334,-1,0,0,2435,17845,57
551,114,1.0,-1,2424.0,-1,0,0,2424,1159,67,133,0.92793983,-1,2259.5334,-1,0,0,2435,17436,67
552,116,1.0,-1,2424.0,-1,0,0,2424,1110,72,128,0.92793983,-1,2259.5334,-1,0,0,2435,17304,72
553,124,1.0,-1,2425.0,-1,0,1,2425,1186,62,138,0.9278326,-1,2260.2002,-1,0,1,2436,17775,62
554,124,1.0,-1,2426.0,-1,0,1,2426,1170,62,138,0.9279169,-1,2261.3335,-1,0,2,2437,17521,62
555,118,1.0,-1,2426.0,-1,0,0,2426,1152,68,132,0.9279169,-1,2261.3335,-1,0,0,2437,17730,68
556,116,1.0,-1,2426.0,-1,0,0,2426,1106,76,124,0.92799896,-1,2261.5334,-1,0,1,2437,17297,76
557,134,1.0,-1,2426.0,-1,0,0,2426,1193,56,144,0.92799896,-1,2261.5334,-1,0,0,2437,18112,56
558,121,1.0,-1,2426.0,-1,0,0,2426,1162,70,130,0.92799896,-1,2261.5334,-1,0,0,2437,17902,70
559,132,1.0,-1,2426.0,-1,0,0,2426,1187,55,145,0.9280536,-1,2261.6667,-1,0,2,2437,18020,55
560,128,1.0,-1,2426.0,-1,0,0,2426,1142,64,136,0.9281632,-1,2261.9336,-1,0,1,2437,17768,64
561,116,1.0,-1,2426.0,-1,0,0,2426,1185,73,127,0.9281904,-1,2262.0,-1,0,1,2437,17687,73
562,125,1.0,-1,2426.0,-1,0,0,2426,1142,63,137,0.9281904,-1,2262.0,-1,0,0,2437,17627,63
563,124,1.0,-1,2426.0,-1,0,0,2426,1221,59,141,0.9282178,-1,2262.067,-1,0,1,2437,18048,59
564,118,1.0,-1,2427.0,-1,1,1,2427,1157,65,135,0.9282473,-1,2263.067,-1,1,2,2438,17566,65
565,135,1.0,-1,2428.0,-1,1,1,2428,1172,50,150,0.92816734,-1,2263.8,-1,1,1,2439,18074,50
566,122,1.0,-1,2428.0,-1,0,0,2428,1124,67,133,0.92816734,-1,2263.8,-1,0,0,2439,17708,67
567,121,1.0,-1,2428.0,-1,0,0,2428,1124,70,130,0.92816734,-1,2263.8,-1,0,0,2439,17687,70
568,127,1.0,-1,2428.0,-1,0,0,2428,1151,65,135,0.92816734,-1,2263.8,-1,0,0,2439,17756,65
569,124,1.0,-1,2428.0,-1,0,0,2428,1173,62,138,0.92819464,-1,2263.8667,-1,0,1,2439,17635,62
570,121,1.0,-1,2429.0,-1,0,1,2429,1166,59,141,0.9282494,-1,2264.0002,-1,0,1,2439,17885,59
571,123,1.0,-1,2431.0,-1,0,2,2431,1201,60,140,0.9281442,-1,2265.6,-1,0,3,2441,17837,60
572,128,1.0,-1,2431.0,-1,0,0,2431,1179,56,144,0.9281442,-1,2265.6,-1,0,0,2441,17857,56
573,129,1.0,-1,2431.0,-1,0,0,2431,1151,61,139,0.92822623,-1,2265.8003,-1,0,1,2441,17670,61
574,129,1.0,-1,2431.0,-1,0,0,2431,1157,57,143,0.92822623,-1,2265.8003,-1,0,0,2441,17864,57
575,126,1.0,-1,2431.0,-1,0,0,2431,1121,60,140,0.9282535,-1,2265.8667,-1,0,1,2441,17510,60
576,117,1.0,-1,2431.0,-1,0,0,2431,1175,71,129,0.92828083,-1,2265.9336,-1,0,1,2441,17818,71
577,127,1.0,-1,2431.0,-1,1,0,2431,1160,59,141,0.92830807,-1,2266.0,-1,1,1,2441,18047,59
578,120,1.0,-1,2431.0,-1,1,0,2431,1145,68,132,0.9283355,-1,2266.067,-1,1,1,2441,17515,68
579,113,1.0,-1,2431.0,-1,0,0,2431,1149,73,127,0.9283901,-1,2266.2002,-1,0,1,2441,17777,73
580,133,1.0,-1,2432.0,-1,0,1,2432,1190,52,148,0.92860854,-1,2266.7334,-1,0,1,2441,18134,52
581,131,1.0,-1,2432.0,-1,0,0,2432,1143,56,144,0.92860854,-1,2266.7334,-1,0,0,2441,17743,56
582,120,1.0,-1,2432.0,-1,0,0,2432,1241,62,138,0.92860854,-1,2266.7334,-1,0,0,2441,17871,62
583,116,1.0,-1,2432.0,-1,0,0,2432,1166,71,129,0.92860854,-1,2266.7334,-1,0,0,2441,17615,71
584,128,1.0,-1,2432.0,-1,0,0,2432,1183,56,144,0.92860854,-1,2266.7334,-1,0,0,2441,17723,56
585,119,1.0,-1,2432.0,-1,0,0,2432,1137,71,129,0.92863584,-1,2266.8,-1,0,1,2441,17265,71
586,118,1.0,-1,2433.0,-1,0,1,2433,1194,63,137,0.92863774,-1,2267.7334,-1,0,1,2442,18116,63
587,124,1.0,-1,2433.0,-1,0,0,2433,1148,63,137,0.92863774,-1,2267.7334,-1,0,0,2442,17363,63
588,123,1.0,-1,2433.0,-1,0,0,2433,1160,63,137,0.92863774,-1,2267.7334,-1,0,0,2442,17569,63
589,119,1.0,-1,2433.0,-1,0,0,2433,1146,67,133,0.92869234,-1,2267.8667,-1,0,1,2442,17793,67
590,120,1.0,-1,2433.0,-1,0,0,2433,1186,67,133,0.92871976,-1,2267.9336,-1,0,1,2442,17936,67
591,119,1.0,-1,2433.0,-1,0,0,2433,1199,67,133,0.9287471,-1,2268.0005,-1,0,1,2442,18072,67
592,119,1.0,-1,2433.0,-1,0,0,2433,1132,69,131,0.9287471,-1,2268.0005,-1,0,0,2442,17687,69
593,124,1.0,-1,2434.0,-1,0,1,2434,1180,59,141,0.9288017,-1,2268.1338,-1,0,2,2442,18146,59
594,124,1.0,-1,2434.0,-1,0,0,2434,1215,60,140,0.9288017,-1,2268.1338,-1,0,0,2442,17875,60
595,128,1.0,-1,2434.0,-1,0,0,2434,1213,57,143,0.9288289,-1,2268.2002,-1,0,1,2442,18045,57
596,116,1.0,-1,2435.0,-1,0,1,2435,1191,69,131,0.9288563,-1,2268.267,-1,0,1,2442,17947,69
597,121,1.0,-1,2435.0,-1,0,0,2435,1135,66,134,0.9288563,-1,2268.267,-1,0,0,2442,17521,66
598,138,1.0,-1,2435.0,-1,0,0,2435,1150,52,148,0.9288563,-1,2268.267,-1,0,0,2442,17995,52
599,124,1.0,-1,2435.0,-1,0,0,2435,1196,57,143,0.9288563,-1,2268.267,-1,0,0,2442,17806,57
600,122,1.0,0.87208533,2436.0,2124.4,0,1,2436,1191,62,138,0.928858,0.93203026,2269.2002,2276.95,0,1,2443,17913,62
601,116,1.0,-1,2436.0,-1,0,0,2436,1264,63,137,0.928858,-1,2269.2002,-1,0,0,2443,18377,63
602,133,1.0,-1,2437.0,-1,0,1,2437,1182,55,145,0.9288599,-1,2270.1335,-1,0,1,2444,18088,55
603,124,1.0,-1,2437.0,-1,0,0,2437,1153,64,136,0.9288599,-1,2270.1335,-1,0,0,2444,17805,64
604,135,1.0,-1,2438.0,-1,0,1,2438,1188,53,147,0.92872536,-1,2270.7334,-1,0,2,2445,18221,53
605,122,1.0,-1,2438.0,-1,0,0,2438,1152,64,136,0.92872536,-1,2270.7334,-1,0,0,2445,17730,64
606,115,1.0,-1,2438.0,-1,0,0,2438,1177,71,129,0.92872536,-1,2270.7334,-1,0,0,2445,17873,71
607,114,1.0,-1,2438.0,-1,0,0,2438,1198,69,131,0.92872536,-1,2270.7334,-1,0,0,2445,17971,69
608,129,1.0,-1,2438.0,-1,0,0,2438,1186,56,144,0.92877984,-1,2270.8667,-1,0,1,2445,17608,56
609,114,1.0,-1,2438.0,-1,0,0,2438,1204,67,133,0.9288072,-1,2270.9336,-1,0,1,2445,17705,67
610,123,1.0,-1,2438.0,-1,0,0,2438,1173,65,135,0.9288072,-1,2270.9336,-1,0,0,2445,17793,65
611,123,1.0,-1,2438.0,-1,0,0,2438,1168,66,134,0.9288072,-1,2270.9336,-1,0,0,2445,17793,66
612,133,1.0,-1,2438.0,-1,0,0,2438,1145,59,141,0.9288072,-1,2270.9336,-1,0,0,2445,17655,59
613,124,1.0,-1,2438.0,-1,0,0,2438,1151,64,136,0.9288345,-1,2271.0002,-1,0,1,2445,17706,64
614,120,1.0,-1,2438.0,-1,0,0,2438,1166,70,130,0.9288345,-1,2271.0002,-1,0,0,2445,17831,70
615,127,1.0,-1,2439.0,-1,0,1,2439,1212,55,145,0.9289435,-1,2271.2668,-1,0,2,2445,18259,55
616,119,1.0,-1,2439.0,-1,0,0,2439,1159,67,133,0.92889076,-1,2272.067,-1,0,1,2446,17740,67
617,122,1.0,-1,2440.0,-1,0,1,2440,1137,61,139,0.92889255,-1,2273.0,-1,0,2,2447,17454,61
618,124,1.0,-1,2440.0,-1,0,0,2440,1150,61,139,0.92894703,-1,2273.1333,-1,0,1,2447,17804,61
619,125,1.0,-1,2440.0,-1,0,0,2440,1218,60,140,0.92894703,-1,2273.1333,-1,0,0,2447,17961,60
620,122,1.0,-1,2440.0,-1,0,0,2440,1156,66,134,0.92894703,-1,2273.1333,-1,0,0,2447,17808,66
621,123,1.0,-1,2440.0,-1,0,0,2440,1169,63,137,0.92894703,-1,2273.1333,-1,0,0,2447,17874,63
622,116,1.0,-1,2440.0,-1,0,0,2440,1169,69,131,0.92911065,-1,2273.5337,-1,0,1,2447,17689,69
623,123,1.0,-1,2440.0,-1,0,0,2440,1154,59,141,0.92911065,-1,2273.5337,-1,0,0,2447,17690,59
624,114,1.0,-1,2440.0,-1,0,0,2440,1168,70,130,0.92911065,-1,2273.5337,-1,0,0,2447,17766,70
625,124,1.0,-1,2440.0,-1,0,0,2440,1196,61,139,0.92911065,-1,2273.5337,-1,0,0,2447,18002,61
626,117,1.0,-1,2441.0,-1,0,1,2441,1224,64,136,0.92930293,-1,2274.9336,-1,0,2,2448,17950,64
627,126,1.0,-1,2441.0,-1,0,0,2441,1192,60,140,0.9293046,-1,2275.867,-1,0,2,2449,17961,60
628,127,1.0,-1,2441.0,-1,0,0,2441,1118,63,137,0.9293046,-1,2275.867,-1,0,0,2449,17564,63
629,116,1.0,-1,2441.0,-1,0,0,2441,1141,75,125,0.9293046,-1,2275.867,-1,0,0,2449,17535,75
630,119,1.0,-1,2441.0,-1,0,0,2441,1167,68,132,0.9293046,-1,2275.867,-1,0,0,2449,17809,68
631,120,1.0,-1,2441.0,-1,0,0,2441,1159,61,139,0.9293046,-1,2275.867,-1,0,0,2449,17643,61
632,124,1.0,-1,2441.0,-1,0,0,2441,1153,61,139,0.9293046,-1,2275.867,-1,0,0,2449,17964,61
633,126,1.0,-1,2441.0,-1,0,0,2441,1187,59,141,0.9293046,-1,2275.867,-1,0,0,2449,17721,59
634,121,1.0,-1,2441.0,-1,0,0,2441,1152,68,132,0.9293046,-1,2275.867,-1,0,0,2449,17435,68
635,116,1.0,-1,2441.0,-1,0,0,2441,1187,66,134,0.92933184,-1,2275.9336,-1,0,1,2449,17718,66
636,107,1.0,-1,2441.0,-1,0,0,2441,1216,79,121,0.9293591,-1,2276.0002,-1,0,1,2449,17850,79
637,137,0.99999994,-1,2443.0,-1,0,2,2443,1151,57,143,0.92941505,-1,2277.067,-1,0,2,2450,17952,57
638,131,1.0,-1,2444.0,-1,0,1,2444,1197,57,143,0.9294423,-1,2277.1335,-1,0,1,2450,17832,57
639,125,1.0,-1,2444.0,-1,0,0,2444,1137,65,135,0.9294423,-1,2277.1335,-1,0,0,2450,17915,65
640,124,1.0,-1,2444.0,-1,0,0,2444,1179,61,139,0.92946947,-1,2277.2002,-1,0,1,2450,18059,61
641,123,1.0,-1,2444.0,-1,0,0,2444,1161,64,136,0.9295239,-1,2277.3335,-1,0,2,2450,17592,64
642,131,1.0,-1,2444.0,-1,0,0,2444,1146,58,142,0.9295239,-1,2277.3335,-1,0,0,2450,17547,58
643,113,1.0,-1,2444.0,-1,0,0,2444,1191,70,130,0.9295239,-1,2277.3335,-1,0,0,2450,17890,70
644,126,1.0,-1,2444.0,-1,0,0,2444,1180,60,140,0.9295239,-1,2277.3335,-1,0,0,2450,17896,60
645,119,1.0,-1,2444.0,-1,0,0,2444,1183,65,135,0.9295239,-1,2277.3335,-1,0,0,2450,17796,65
646,122,1.0,-1,2445.0,-1,0,1,2445,1150,68,132,0.92949826,-1,2278.2002,-1,0,1,2451,17759,68
647,123,1.0,-1,2445.0,-1,0,0,2445,1172,62,138,0.92949826,-1,2278.2002,-1,0,0,2451,17984,62
648,129,1.0,-1,2445.0,-1,0,0,2445,1177,56,144,0.92952543,-1,2278.2668,-1,0,1,2451,17561,56
649,136,1.0,-1,2445.0,-1,0,0,2445,1138,50,150,0.92952543,-1,2278.2668,-1,0,0,2451,17568,50
650,121,1.0,-1,2445.0,-1,0,0,2445,1167,63,137,0.92952543,-1,2278.2668,-1,0,0,2451,17832,63
