generation,1_found_failures,1_mean_tcp_score,1_mean_failure_rate,1_qd_tcp_score,1_qd_failure_rate,1_added_to_archive,1_replaced_elite,1_num_valid_test_cases,1_num_sim_steps,1_not_confirmed_solvable
2906,146,1.0,-1,2499.0,-1,0,0,2499,1112,48
2907,137,1.0,-1,2499.0,-1,0,0,2499,1186,52
2908,140,1.0,-1,2499.0,-1,0,0,2499,1161,50
2909,141,1.0,-1,2499.0,-1,0,0,2499,1142,46
2910,142,1.0,-1,2499.0,-1,0,0,2499,1175,47
2911,146,1.0,-1,2499.0,-1,0,0,2499,1147,48
2912,150,1.0,-1,2499.0,-1,0,0,2499,1147,44
2913,141,1.0,-1,2499.0,-1,0,0,2499,1162,50
2914,144,1.0,-1,2499.0,-1,0,0,2499,1106,48
2915,141,1.0,-1,2499.0,-1,0,0,2499,1126,50
2916,137,1.0,-1,2499.0,-1,0,0,2499,1178,45
2917,144,1.0,-1,2499.0,-1,0,0,2499,1204,46
2918,123,1.0,-1,2499.0,-1,0,0,2499,1135,63
2919,152,1.0,-1,2499.0,-1,0,0,2499,1117,41
2920,135,1.0,-1,2499.0,-1,0,0,2499,1146,54
2921,146,1.0,-1,2499.0,-1,0,0,2499,1154,42
2922,140,1.0,-1,2499.0,-1,0,0,2499,1150,51
2923,137,1.0,-1,2499.0,-1,0,0,2499,1141,52
2924,140,1.0,-1,2499.0,-1,0,0,2499,1145,51
2925,145,1.0,-1,2499.0,-1,0,0,2499,1125,45
2926,139,1.0,-1,2499.0,-1,0,0,2499,1174,47
2927,130,1.0,-1,2499.0,-1,0,0,2499,1176,58
2928,142,1.0,-1,2499.0,-1,0,0,2499,1089,53
2929,141,1.0,-1,2499.0,-1,0,0,2499,1137,51
2930,137,1.0,-1,2499.0,-1,0,0,2499,1151,53
2931,132,1.0,-1,2499.0,-1,0,0,2499,1121,59
2932,144,1.0,-1,2499.0,-1,0,0,2499,1101,49
2933,135,1.0,-1,2499.0,-1,0,0,2499,1108,55
2934,138,1.0,-1,2499.0,-1,0,0,2499,1149,55
2935,152,1.0,-1,2499.0,-1,0,0,2499,1171,38
2936,136,1.0,-1,2499.0,-1,0,0,2499,1113,55
2937,132,1.0,-1,2499.0,-1,0,0,2499,1170,54
2938,145,1.0,-1,2499.0,-1,0,0,2499,1137,45
2939,148,1.0,-1,2499.0,-1,0,0,2499,1174,40
2940,142,1.0,-1,2499.0,-1,0,0,2499,1134,49
2941,132,1.0,-1,2499.0,-1,0,0,2499,1185,51
2942,139,1.0,-1,2499.0,-1,0,0,2499,1163,48
2943,137,1.0,-1,2499.0,-1,0,0,2499,1124,51
2944,131,1.0,-1,2499.0,-1,0,0,2499,1175,53
2945,140,1.0,-1,2499.0,-1,0,0,2499,1098,54
2946,138,1.0,-1,2499.0,-1,0,0,2499,1139,49
2947,140,1.0,-1,2499.0,-1,0,0,2499,1128,49
2948,145,1.0,-1,2499.0,-1,0,0,2499,1097,48
2949,128,1.0,-1,2499.0,-1,0,0,2499,1093,66
2950,136,1.0,-1,2499.0,-1,0,0,2499,1157,53
2951,139,1.0,-1,2499.0,-1,0,0,2499,1166,44
2952,138,1.0,-1,2499.0,-1,0,0,2499,1132,50
2953,148,1.0,-1,2499.0,-1,0,0,2499,1168,42
2954,143,1.0,-1,2499.0,-1,0,0,2499,1143,46
2955,146,1.0,-1,2499.0,-1,0,0,2499,1123,48
2956,139,1.0,-1,2499.0,-1,0,0,2499,1182,48
2957,135,1.0,-1,2499.0,-1,0,0,2499,1140,55
2958,137,1.0,-1,2499.0,-1,0,0,2499,1127,53
2959,148,1.0,-1,2499.0,-1,0,0,2499,1129,42
2960,138,1.0,-1,2499.0,-1,0,0,2499,1108,54
2961,136,1.0,-1,2499.0,-1,0,0,2499,1107,59
2962,144,1.0,-1,2499.0,-1,0,0,2499,1120,47
2963,136,1.0,-1,2499.0,-1,0,0,2499,1130,53
2964,146,1.0,-1,2499.0,-1,0,0,2499,1106,45
2965,150,1.0,-1,2499.0,-1,0,0,2499,1117,43
2966,144,1.0,-1,2499.0,-1,0,0,2499,1127,52
2967,133,1.0,-1,2499.0,-1,0,0,2499,1155,59
2968,144,1.0,-1,2499.0,-1,0,0,2499,1111,47
2969,137,1.0,-1,2499.0,-1,0,0,2499,1178,52
2970,142,1.0,-1,2499.0,-1,0,0,2499,1132,47
2971,133,1.0,-1,2499.0,-1,0,0,2499,1141,60
2972,136,1.0,-1,2499.0,-1,0,0,2499,1135,53
2973,143,1.0,-1,2499.0,-1,0,0,2499,1129,50
2974,144,1.0,-1,2499.0,-1,0,0,2499,1141,45
2975,141,1.0,-1,2499.0,-1,0,0,2499,1149,48
2976,140,1.0,-1,2499.0,-1,0,0,2499,1136,51
2977,144,1.0,-1,2499.0,-1,0,0,2499,1107,50
2978,141,1.0,-1,2499.0,-1,0,0,2499,1134,49
2979,146,1.0,-1,2499.0,-1,0,0,2499,1109,47
2980,149,1.0,-1,2499.0,-1,0,0,2499,1127,43
2981,134,1.0,-1,2499.0,-1,0,0,2499,1068,63
2982,145,1.0,-1,2499.0,-1,0,0,2499,1184,42
2983,140,1.0,-1,2499.0,-1,0,0,2499,1144,52
2984,137,1.0,-1,2499.0,-1,0,0,2499,1105,55
2985,151,1.0,-1,2499.0,-1,0,0,2499,1117,42
2986,139,1.0,-1,2499.0,-1,0,0,2499,1140,51
2987,149,1.0,-1,2499.0,-1,0,0,2499,1125,42
2988,145,1.0,-1,2499.0,-1,0,0,2499,1154,48
2989,132,1.0,-1,2499.0,-1,0,0,2499,1179,52
2990,137,1.0,-1,2499.0,-1,0,0,2499,1140,55
2991,147,1.0,-1,2499.0,-1,0,0,2499,1135,43
2992,139,1.0,-1,2499.0,-1,0,0,2499,1166,46
2993,146,1.0,-1,2499.0,-1,0,0,2499,1186,43
2994,145,1.0,-1,2499.0,-1,0,0,2499,1141,47
2995,127,1.0,-1,2499.0,-1,0,0,2499,1166,59
2996,138,1.0,-1,2499.0,-1,0,0,2499,1147,49
2997,134,1.0,-1,2499.0,-1,0,0,2499,1196,52
2998,140,1.0,-1,2499.0,-1,0,0,2499,1133,51
2999,143,1.0,-1,2499.0,-1,0,0,2499,1152,46
3000,138,1.0,0.87899154,2499.0,2196.5999,0,0,2499,1136,50
3001,150,1.0,-1,2499.0,-1,0,0,2499,1109,43
3002,138,1.0,-1,2499.0,-1,0,0,2499,1159,55
3003,140,1.0,-1,2499.0,-1,0,0,2499,1122,53
3004,142,1.0,-1,2499.0,-1,0,0,2499,1124,49
3005,139,1.0,-1,2499.0,-1,0,0,2499,1121,54
3006,146,1.0,-1,2499.0,-1,0,0,2499,1094,49
3007,149,1.0,-1,2499.0,-1,0,0,2499,1114,42
3008,137,1.0,-1,2499.0,-1,0,0,2499,1174,49
3009,149,1.0,-1,2499.0,-1,0,0,2499,1087,47
